id,date_listed,community,zone,lat,lon,property_category,property_type,bedrooms,area_sqft,area_m2,view,furnishing,chiller_included,parking_spaces,metro_station,metro_line,metro_distance_min,to_burj_khalifa_km,contract_type,n_cheques,annual_rent_usd,rent_per_sqft_usd,rent_per_m2_usd
R006527,30-04-23,Al Mamzar,Al Mamzar,25.29557,55.35285,apartment,studio,0,402,37.4,pool,unfurnished,TRUE,1,Al Qiyadah,Red,11,13.49,yearly,4,12200,30,326
R006528,03-02-24,Al Reem,Arabian Ranches,25.04767,55.27506,villa,5BR_villa,5,4469,415.2,park,fully_furnished,FALSE,3,Dubai Investment Park,Red,141,16.63,yearly,2,148800,33,358
R006529,28-02-24,Jumeirah Lake Towers,JLT,25.07661,55.13169,apartment,3BR,3,2170,201.6,community,unfurnished,FALSE,2,Discovery Gardens,Red,33,19.65,yearly,6,45900,21,228
R006530,18-12-21,Reem Mira,Reem,25.03605,55.26273,villa,4BR_villa,4,3649,339,park,unfurnished,TRUE,3,Centrepoint,Red,332,17.96,yearly,2,79500,21,235
R006531,27-01-24,Al Barsha,Al Barsha,25.10287,55.18718,apartment,1BR,1,1009,93.7,city,fully_furnished,FALSE,1,Mashreq Bank,Red,48,13.68,yearly,4,30500,30,325
R006532,23-02-21,Discovery Gardens,Discovery Gardens,25.04114,55.17641,apartment,2BR,2,1229,114.2,marina,unfurnished,FALSE,1,MRT-1,Red,23,19.96,yearly,2,14400,11,126
R006533,17-11-25,Green Community,DIP,25.00595,55.18217,villa,4BR_villa,4,3065,284.7,marina,unfurnished,TRUE,3,Dubai Investment Park,Red,25,23.21,yearly,2,83300,27,293
R006534,23-12-22,Karama,Bur Dubai,25.23605,55.30416,apartment,2BR,2,1345,124.9,park,semi_furnished,TRUE,1,BurJuman (G),Green,14,5.26,yearly,4,25100,18,201
R006535,28-10-24,Maritime City,Maritime City,25.26721,55.2637,apartment,4BR_penthouse,4,4717,438.2,pool,unfurnished,FALSE,1,First Abu Dhabi Bank,Red,174,7.86,yearly,2,149900,31,342
R006536,20-09-25,Damac Hills,Damac Hills,25.03297,55.25996,villa,4BR_villa,4,3630,337.3,burj_khalifa,semi_furnished,FALSE,3,UAE Pavilion,Red,163,18.32,short_term,4,103900,28,308
R006537,15-07-24,Damac Hills,Damac Hills,25.02878,55.23874,villa,3BR_villa,3,2828,262.8,park,semi_furnished,FALSE,3,Abu Baker Al Siddique,Red,346,19.07,yearly,12,58200,20,222
R006538,27-02-23,Arabian Ranches 2,Arabian Ranches,25.0695,55.25319,villa,4BR_villa,4,3171,294.6,golf_course,fully_furnished,TRUE,2,First Abu Dhabi Bank,Red,129,14.36,short_term,4,137000,43,465
R006539,26-12-22,Al Reem,Arabian Ranches,25.07108,55.27342,villa,3BR_villa,3,2683,249.3,city,unfurnished,TRUE,4,Jumeirah Golf Estates,Red,123,14.02,yearly,12,80200,29,322
R006540,12-08-25,Dubai Production City,IMPZ,25.02277,55.2389,apartment,studio,0,455,42.3,community,semi_furnished,FALSE,2,Oud Metha,Green,299,19.72,short_term,2,8900,19,209
R006541,27-08-21,City Walk,Al Wasl,25.21135,55.26686,villa,6BR_villa,6,8123,754.6,pool,semi_furnished,FALSE,3,Financial Centre,Red,22,1.75,yearly,12,368000,45,488
R006542,30-12-23,Emirates Hills,Emirates Hills,25.05333,55.15508,villa,5BR_villa,5,5434,504.8,burj_khalifa,fully_furnished,FALSE,3,Al Furjan,Red,43,20.01,yearly,6,776300,142,1538
R006543,25-07-25,Mirdif,Mirdif,25.21375,55.42144,villa,4BR_villa,4,4224,392.4,park,unfurnished,FALSE,2,Abu Baker Al Siddique,Red,135,14.91,yearly,2,107600,25,274
R006544,05-09-25,Motor City,Motor City,25.04049,55.22792,apartment,1BR,1,741,68.8,marina,fully_furnished,TRUE,2,BurJuman,Red,285,18.04,yearly,6,21700,29,316
R006545,05-03-26,Dubai Creek Harbour,Creek,25.19599,55.35772,apartment,4BR_penthouse,4,2807,260.7,marina,semi_furnished,TRUE,2,MRT-1,Red,338,8.38,yearly,4,128000,45,491
R006546,28-06-22,Green Community,DIP,24.9887,55.16812,villa,6BR_villa,6,7754,720.4,park,unfurnished,FALSE,3,UAE Pavilion,Red,65,25.54,yearly,2,141900,18,197
R006547,04-01-23,Dubai Studio City,Dubai Studio City,25.05567,55.22574,apartment,1BR,1,734,68.2,community,fully_furnished,TRUE,1,Danube,Red,130,16.48,yearly,4,14300,19,209
R006548,27-07-21,Dubai Investment Park,DIP,25.00533,55.18162,apartment,1BR,1,737,68.4,city,fully_furnished,FALSE,3,Expo 2020,Red,68,23.29,yearly,1,7100,9,104
R006549,05-09-23,The Views,The Greens,25.09174,55.18411,apartment,4BR_penthouse,4,2779,258.1,community,unfurnished,FALSE,2,Mashreq Bank,Red,12,14.84,yearly,2,92100,33,357
R006550,23-09-21,Dubai Marina,Dubai Marina,25.08159,55.15284,apartment,3BR,3,1684,156.4,burj_khalifa,unfurnished,FALSE,1,Mall of the Emirates,Red,91,17.75,yearly,2,40500,24,259
R006551,09-10-21,Discovery Gardens,Discovery Gardens,25.03392,55.14239,apartment,1BR,1,832,77.3,park,unfurnished,FALSE,1,BurJuman (G),Green,339,22.5,yearly,6,7600,9,98
R006552,18-06-21,Jumeirah Park,Emirates Living,25.05098,55.18982,villa,6BR_villa,6,6226,578.5,city,fully_furnished,TRUE,3,Discovery Gardens,Red,35,18.35,yearly,1,221800,35,383
R006553,27-06-23,The Views,The Greens,25.11506,55.17141,apartment,1BR,1,1017,94.5,community,unfurnished,TRUE,2,Dubai Internet City,Red,7,13.82,yearly,1,25700,25,272
R006554,29-01-21,Expo City,Dubai South,24.96442,55.13578,apartment,2BR,2,822,76.4,park,semi_furnished,TRUE,1,Expo 2020,Red,2,29.41,yearly,6,10800,13,141
R006555,03-08-21,DIFC,DIFC,25.21951,55.28956,apartment,3BR,3,1330,123.6,park,semi_furnished,TRUE,2,Financial Centre,Red,3,2.91,yearly,4,47400,35,384
R006556,14-05-24,Jumeirah Islands,Emirates Living,25.03689,55.16978,villa,3BR_villa,3,2594,241,community,semi_furnished,FALSE,3,Noor Bank,Red,119,20.71,yearly,6,115300,44,478
R006557,07-07-22,Al Reem,Arabian Ranches,25.05493,55.27602,villa,3BR_villa,3,2511,233.2,sea,unfurnished,TRUE,2,Palm Deira,Green,287,15.82,yearly,2,73000,29,313
R006558,11-12-23,Sobha Hartland,MBR City,25.19813,55.29513,apartment,1BR,1,729,67.7,marina,unfurnished,FALSE,2,Burj Khalifa/Dubai Mall,Red,42,2.09,yearly,4,34600,47,511
R006559,05-01-25,Meydan,Meydan,25.16565,55.26684,villa,3BR_villa,3,3392,315.1,sea,fully_furnished,TRUE,3,BurJuman,Red,136,3.59,yearly,12,173400,51,550
R006560,25-11-22,The Lakes,Emirates Living,25.03037,55.20053,villa,4BR_villa,4,3742,347.6,marina,semi_furnished,FALSE,2,Discovery Gardens,Red,53,19.99,yearly,2,169000,45,486
R006561,09-09-24,Dubai Silicon Oasis,Dubai Silicon Oasis,25.11705,55.38525,apartment,3BR,3,1228,114.1,park,fully_furnished,TRUE,3,BurJuman,Red,207,14.28,yearly,6,20800,16,182
R006562,05-05-24,Business Bay,Business Bay,25.1761,55.28551,apartment,studio,0,459,42.7,park,semi_furnished,FALSE,2,Business Bay,Red,6,2.6,yearly,1,15500,33,363
R006563,08-02-25,Jumeirah Park,Emirates Living,25.06126,55.15893,villa,4BR_villa,4,4552,422.9,park,fully_furnished,FALSE,2,Danube,Red,76,19.07,yearly,2,198000,43,468
R006564,28-02-22,Jumeirah Park,Emirates Living,25.05494,55.1635,villa,4BR_villa,4,3990,370.7,community,unfurnished,FALSE,3,Discovery Gardens,Red,39,19.36,yearly,1,112200,28,303
R006565,13-03-25,The Springs,Emirates Living,25.04615,55.17815,villa,3BR_villa,3,3072,285.4,park,fully_furnished,FALSE,2,Dubai Investment Park,Red,79,19.39,yearly,2,151800,49,532
R006566,07-05-21,Discovery Gardens,Discovery Gardens,25.04587,55.15622,apartment,1BR,1,796,74,community,fully_furnished,TRUE,1,Discovery Gardens,Red,10,20.61,yearly,6,8600,10,117
R006567,02-03-21,Remraam,Dubailand,25.01263,55.25901,apartment,2BR,2,1892,175.7,sea,fully_furnished,FALSE,1,Ibn Battuta,Red,171,20.58,yearly,2,21100,11,120
R006568,25-09-22,DAMAC Lagoons,Damac,25.03641,55.28641,villa,6BR_villa,6,7858,730.1,city,unfurnished,FALSE,3,Noor Bank,Red,116,17.92,yearly,12,187500,23,257
R006569,13-05-21,Azizi Riviera,MBR City,25.1582,55.29118,apartment,studio,0,560,52,marina,semi_furnished,FALSE,1,Noor Bank,Red,117,4.65,short_term,1,13000,23,250
R006570,01-08-22,Al Warqa,Al Warqa,25.18456,55.39876,villa,6BR_villa,6,8998,835.9,sea,fully_furnished,TRUE,2,Oud Metha,Green,117,12.59,yearly,4,190400,21,228
R006571,15-01-23,Al Barsha South,Al Barsha,25.07571,55.19824,apartment,studio,0,530,49.3,community,unfurnished,TRUE,2,Sharaf DG,Red,50,15.53,short_term,2,7800,14,158
R006572,29-09-22,Damac Hills 2,Damac Hills,24.96327,55.27822,villa,5BR_villa,5,6125,569.1,sea,fully_furnished,TRUE,2,Al Ras,Green,404,26.01,yearly,2,118000,19,207
R006573,13-06-25,Al Barsha,Al Barsha,25.11821,55.19349,apartment,3BR,3,1765,163.9,pool,fully_furnished,TRUE,2,Mall of the Emirates,Red,15,11.98,short_term,12,56500,32,344
R006574,28-06-24,Al Warqa,Al Warqa,25.19418,55.39758,villa,4BR_villa,4,4716,438.1,marina,unfurnished,FALSE,4,Union (G),Green,137,12.4,yearly,1,102700,21,234
R006575,17-01-21,Maritime City,Maritime City,25.27123,55.25086,apartment,2BR,2,1118,103.9,park,fully_furnished,TRUE,1,Al Qiyadah,Red,114,8.57,yearly,4,18300,16,176
R006576,30-05-23,Palm Jumeirah,Palm Jumeirah,25.1228,55.14607,apartment,2BR,2,1769,164.4,community,semi_furnished,TRUE,1,Mall of the Emirates,Red,76,15.34,yearly,2,98700,55,600
R006577,14-09-22,Dubai Investment Park,DIP,24.99838,55.19335,apartment,1BR,1,624,58,golf_course,fully_furnished,FALSE,1,Dubai Investment Park,Red,17,23.57,yearly,4,11300,18,194
R006578,02-04-24,Motor City,Motor City,25.05065,55.23895,apartment,3BR,3,1372,127.5,burj_khalifa,unfurnished,FALSE,2,Energy,Red,202,16.68,short_term,6,45100,32,353
R006579,01-11-21,The Lakes,Emirates Living,25.05204,55.19057,villa,6BR_villa,6,5431,504.6,park,semi_furnished,TRUE,3,Danube,Red,93,18.21,short_term,2,169200,31,335
R006580,22-09-22,Mudon,Dubailand,25.03684,55.26661,villa,4BR_villa,4,4503,418.4,park,semi_furnished,TRUE,3,Salah Al Din (G),Green,319,17.85,yearly,2,113400,25,271
R006581,05-12-24,Jumeirah Bay Island,Jumeirah,25.20404,55.25221,villa,5BR_villa,5,6203,576.3,city,fully_furnished,TRUE,3,Burj Khalifa/Dubai Mall,Red,32,2.36,yearly,2,935900,150,1624
R006582,21-06-25,Dubailand,Dubailand,25.02266,55.28893,villa,5BR_villa,5,5253,488,community,fully_furnished,TRUE,3,Dubai Healthcare City,Green,273,19.46,yearly,6,94300,18,193
R006583,19-09-23,Dubai Sports City,Dubai Sports City,25.03494,55.20382,apartment,1BR,1,682,63.3,city,semi_furnished,FALSE,1,Dubai Investment Park,Red,93,19.39,yearly,1,10300,15,162
R006584,15-09-25,Dubai Silicon Oasis,Dubai Silicon Oasis,25.122,55.38003,apartment,1BR,1,711,66.1,community,fully_furnished,TRUE,1,Al Ghubaiba,Green,218,13.53,yearly,12,17900,25,272
R006585,28-10-23,Bur Dubai,Bur Dubai,25.24912,55.29295,apartment,2BR,2,1090,101.3,park,fully_furnished,TRUE,1,Al Ghubaiba,Green,2,6.07,yearly,6,25700,23,254
R006586,02-11-23,Jumeirah 2,Jumeirah,25.21481,55.26398,apartment,studio,0,411,38.1,burj_khalifa,fully_furnished,TRUE,2,Burj Khalifa/Dubai Mall,Red,50,2.22,yearly,2,26900,65,705
R006587,16-01-25,The Lakes,Emirates Living,25.04789,55.18434,villa,3BR_villa,3,3599,334.4,community,unfurnished,TRUE,2,Sharaf DG,Red,72,18.92,yearly,2,139000,38,416
R006588,08-12-21,DAMAC Lagoons,Damac,25.0523,55.24411,villa,3BR_villa,3,2277,211.6,golf_course,unfurnished,FALSE,3,Discovery Gardens,Red,150,16.4,yearly,2,52600,23,249
R006589,04-09-24,Bur Dubai,Bur Dubai,25.2723,55.29981,apartment,3BR,3,1952,181.3,marina,unfurnished,FALSE,1,Al Ghubaiba,Green,1,8.73,yearly,2,53400,27,294
R006590,06-10-24,Bukadra,Bukadra,25.17884,55.35221,apartment,studio,0,532,49.5,park,unfurnished,TRUE,2,Oud Metha,Green,78,8.09,yearly,12,14400,27,291
R006591,17-01-26,Jumeirah Lake Towers,JLT,25.07362,55.13166,apartment,1BR,1,701,65.1,community,semi_furnished,TRUE,1,Mall of the Emirates,Red,100,19.88,yearly,1,15500,22,239
R006592,07-06-25,Liwan,Dubailand,25.06668,55.33074,apartment,3BR,3,2220,206.2,sea,fully_furnished,TRUE,1,Al Qiyadah (G),Green,301,15.58,yearly,2,52800,23,256
R006593,16-02-26,Dubai Sports City,Dubai Sports City,25.04611,55.22253,apartment,1BR,1,922,85.6,community,semi_furnished,TRUE,1,MRT-1,Red,109,17.59,yearly,12,18200,19,212
R006594,11-12-23,Dubai Production City,IMPZ,25.02024,55.23685,apartment,studio,0,593,55.1,community,unfurnished,TRUE,2,Energy,Red,188,20.04,yearly,2,10500,17,190
R006595,03-10-25,Arabian Ranches 3,Arabian Ranches,25.05704,55.28371,villa,3BR_villa,3,2574,239.1,marina,fully_furnished,TRUE,3,Stadium (G),Green,335,15.61,yearly,1,152700,59,639
R006596,14-01-24,Damac Hills,Damac Hills,25.01524,55.25891,villa,4BR_villa,4,3365,312.6,city,fully_furnished,TRUE,2,Dubai Investment Park,Red,121,20.29,yearly,6,98800,29,316
R006597,03-08-25,International City,International City,25.15108,55.42367,apartment,3BR,3,2104,195.4,golf_course,fully_furnished,TRUE,1,Centrepoint,Red,132,15.87,short_term,6,29800,14,152
R006598,05-08-21,Al Reem,Arabian Ranches,25.04672,55.24863,villa,4BR_villa,4,3157,293.3,community,unfurnished,FALSE,2,Jumeirah Golf Estates,Red,124,16.93,yearly,2,64200,20,219
R006599,09-06-23,Jumeirah 2,Jumeirah,25.20745,55.25379,apartment,1BR,1,906,84.2,city,unfurnished,FALSE,3,Business Bay,Red,51,2.37,short_term,6,38100,42,453
R006600,04-12-25,Dubai Investment Park,DIP,25.00006,55.18018,apartment,1BR,1,906,84.2,sea,fully_furnished,TRUE,2,Dubai Investment Park,Red,21,23.89,yearly,2,18700,20,222
R006601,24-03-21,Living Legends,Dubailand,25.07956,55.30837,apartment,studio,0,433,40.2,community,fully_furnished,TRUE,1,Al Jafiliya,Red,205,13.52,yearly,2,5700,13,143
R006602,18-10-22,Jebel Ali,Jebel Ali,25.01558,55.09148,apartment,1BR,1,794,73.8,burj_khalifa,unfurnished,FALSE,1,Danube,Red,34,27.33,yearly,4,12400,15,168
R006603,31-10-22,Dubai Sports City,Dubai Sports City,25.02026,55.24147,apartment,1BR,1,904,84,sea,semi_furnished,TRUE,1,ADCB,Red,308,19.95,yearly,1,16100,17,192
R006604,31-01-26,Jumeirah Golf Estates,JGE,25.00569,55.18012,villa,5BR_villa,5,5212,484.2,park,unfurnished,TRUE,2,Jumeirah Golf Estates,Red,25,23.32,yearly,12,175200,33,362
R006605,21-05-21,Dubai South,Dubai South,24.91954,55.18065,apartment,1BR,1,744,69.1,community,fully_furnished,TRUE,1,Expo 2020,Red,63,32.29,yearly,2,5200,7,75
R006606,15-01-21,Dubai Marina,Dubai Marina,25.08787,55.14682,apartment,1BR,1,826,76.8,pool,fully_furnished,TRUE,1,UAE Exchange,Red,165,17.68,yearly,1,25300,30,329
R006607,15-07-25,Dubai Islands,Deira Islands,25.2966,55.29982,apartment,3BR,3,1823,169.4,city,unfurnished,TRUE,1,Stadium,Red,72,11.34,yearly,2,79100,43,467
R006608,06-01-26,Jumeirah Village Triangle,JVT,25.05201,55.18068,apartment,4BR_penthouse,4,2402,223.2,city,semi_furnished,TRUE,1,UAE Pavilion,Red,76,18.7,yearly,2,48300,20,216
R006609,21-10-23,The Greens,The Greens,25.0989,55.19883,apartment,2BR,2,978,90.8,golf_course,semi_furnished,FALSE,1,Sharaf DG,Red,22,13.32,yearly,2,29800,30,328
R006610,18-06-22,Jumeirah Islands,Emirates Living,25.04566,55.15407,villa,4BR_villa,4,3057,284,community,fully_furnished,FALSE,3,Jebel Ali,Red,73,20.75,yearly,6,139200,45,490
R006611,24-03-23,Arabian Ranches,Arabian Ranches,25.05607,55.27646,villa,6BR_villa,6,8673,805.7,marina,unfurnished,FALSE,3,Dubai Internet City,Red,132,15.69,short_term,12,308000,35,382
R006612,02-07-25,Dubai Marina,Dubai Marina,25.08455,55.12617,apartment,studio,0,380,35.3,community,unfurnished,TRUE,1,Mashreq Bank,Red,43,19.48,yearly,6,17500,46,495
R006613,08-10-22,Tilal Al Ghaf,Tilal Al Ghaf,25.02563,55.24721,villa,3BR_villa,3,3445,320.1,park,fully_furnished,TRUE,2,Jumeirah Golf Estates,Red,113,19.27,yearly,2,105400,30,329
R006614,25-12-24,Discovery Gardens,Discovery Gardens,25.04113,55.14652,apartment,2BR,2,1509,140.2,pool,fully_furnished,TRUE,2,Discovery Gardens,Red,6,21.61,short_term,4,36300,24,259
R006615,17-01-24,Dubai Silicon Oasis,Dubai Silicon Oasis,25.11702,55.3946,apartment,3BR,3,2355,218.7,pool,semi_furnished,TRUE,2,Etisalat,Green,194,15.03,yearly,2,35600,15,163
R006616,26-08-25,Dubai Marina,Dubai Marina,25.08565,55.14243,apartment,2BR,2,1129,104.9,marina,unfurnished,FALSE,1,Al Furjan,Red,75,18.18,short_term,12,55900,49,533
R006617,10-04-21,Expo City,Dubai South,24.94961,55.1335,apartment,3BR,3,1982,184.1,burj_khalifa,semi_furnished,FALSE,1,Expo 2020,Red,2,30.97,short_term,1,41100,20,223
R006618,03-07-24,Al Nahda,Al Nahda,25.30252,55.38701,apartment,1BR,1,854,79.4,city,fully_furnished,FALSE,3,Al Qusais,Green,9,16.29,yearly,4,21300,24,268
R006619,15-05-21,The Greens,The Greens,25.10343,55.1685,apartment,2BR,2,1212,112.6,marina,fully_furnished,TRUE,1,Dubai Internet City,Red,4,14.91,yearly,1,27900,23,248
R006620,10-07-22,Arabian Ranches 3,Arabian Ranches,25.04303,55.27057,villa,4BR_villa,4,4173,387.6,sea,fully_furnished,TRUE,4,Expo 2020,Red,211,17.15,yearly,2,225200,54,581
R006621,26-11-22,The Springs,Emirates Living,25.0337,55.19866,villa,3BR_villa,3,2494,231.7,community,fully_furnished,FALSE,3,Noor Bank,Red,115,19.71,yearly,4,82800,33,358
R006622,05-02-25,Dubai Investment Park,DIP,25.00259,55.17119,apartment,2BR,2,1108,103,community,semi_furnished,TRUE,1,Discovery Gardens,Red,81,24.01,yearly,2,21400,19,208
R006623,05-10-22,Dubai Harbour,Dubai Marina,25.07707,55.14018,villa,5BR_villa,5,5096,473.4,community,semi_furnished,TRUE,2,Dubai Internet City,Red,42,19,yearly,1,354000,69,748
R006624,31-05-25,DAMAC Lagoons,Damac,25.03876,55.24283,villa,5BR_villa,5,5791,538,burj_khalifa,unfurnished,TRUE,3,Al Jadaf,Green,249,17.9,yearly,1,252200,43,469
R006625,07-01-26,Jebel Ali,Jebel Ali,25.01631,55.10132,apartment,studio,0,542,50.3,community,unfurnished,FALSE,1,Danube,Red,34,26.61,yearly,12,6200,11,123
R006626,23-11-22,Mirdif,Mirdif,25.20649,55.40686,villa,3BR_villa,3,2246,208.7,pool,semi_furnished,TRUE,2,Al Nahda (G),Green,117,13.37,yearly,12,35400,15,170
R006627,14-02-22,Sobha Hartland,MBR City,25.18027,55.30194,apartment,2BR,2,1457,135.4,park,unfurnished,FALSE,1,Dubai Healthcare City,Green,67,3.35,yearly,12,48300,33,357
R006628,26-10-22,Green Community,DIP,25.01237,55.17366,villa,5BR_villa,5,4947,459.6,park,semi_furnished,FALSE,3,Dubai Investment Park,Red,22,22.92,short_term,12,94200,19,205
R006629,26-06-22,Motor City,Motor City,25.04805,55.22794,apartment,1BR,1,782,72.7,sea,fully_furnished,FALSE,3,Abu Baker Al Siddique,Red,331,17.23,yearly,1,22300,28,307
R006630,11-01-21,The Lakes,Emirates Living,25.06392,55.19296,villa,3BR_villa,3,2831,263,community,fully_furnished,TRUE,4,Expo 2020,Red,145,16.94,yearly,2,55400,19,211
R006631,26-06-24,Bukadra,Bukadra,25.15331,55.34643,apartment,3BR,3,1791,166.4,marina,unfurnished,TRUE,2,Creek,Green,65,8.74,yearly,4,60200,33,362
R006632,20-11-23,The Valley,Dubai-Al Ain Road,24.97185,55.46696,villa,5BR_villa,5,5195,482.6,community,fully_furnished,TRUE,4,Jebel Ali,Red,438,31.69,yearly,12,133200,25,276
R006633,22-08-21,Jebel Ali,Jebel Ali,25.01086,55.09085,apartment,3BR,3,1527,141.8,golf_course,unfurnished,FALSE,2,Jebel Ali,Red,46,27.77,yearly,2,16400,10,115
R006634,20-10-24,Damac Hills 2,Damac Hills,24.9615,55.28945,villa,6BR_villa,6,5370,498.9,community,semi_furnished,FALSE,2,UAE Exchange,Red,269,26.25,yearly,2,92300,17,185
R006635,08-01-25,Maritime City,Maritime City,25.27791,55.25027,apartment,1BR,1,779,72.4,community,unfurnished,TRUE,2,Emirates Towers,Red,77,9.3,yearly,6,23700,30,327
R006636,15-04-25,Bukadra,Bukadra,25.17644,55.35584,apartment,1BR,1,927,86.2,marina,fully_furnished,FALSE,2,Al Jadaf,Green,61,8.51,yearly,2,31200,33,362
R006637,03-04-24,Meydan,Meydan,25.16065,55.3001,apartment,1BR,1,797,74.1,park,unfurnished,FALSE,2,Al Furjan,Red,243,4.82,yearly,1,30700,38,414
R006638,02-07-21,Jumeirah 2,Jumeirah,25.22612,55.23963,apartment,2BR,2,1306,121.3,community,unfurnished,FALSE,2,Al Jafiliya,Red,60,4.75,yearly,4,41000,31,338
R006639,27-05-24,Mira,Reem,25.03409,55.27775,villa,3BR_villa,3,3521,327.1,community,fully_furnished,TRUE,3,Creek,Green,267,18.14,yearly,2,86300,24,264
R006640,05-05-22,International City,International City,25.17755,55.41988,apartment,studio,0,424,39.4,pool,fully_furnished,FALSE,1,Burj Khalifa/Dubai Mall,Red,174,14.8,yearly,2,4700,11,120
R006641,11-05-24,Sustainable City,Sustainable City,24.98273,55.27943,villa,3BR_villa,3,2625,243.9,community,unfurnished,TRUE,4,Al Furjan,Red,172,23.85,yearly,1,88300,33,362
R006642,19-10-25,Jumeirah Village Circle,JVC,25.04848,55.20825,apartment,1BR,1,768,71.4,golf_course,semi_furnished,TRUE,2,Dubai Investment Park,Red,99,17.83,yearly,6,16300,21,229
R006643,11-01-21,Al Barsha,Al Barsha,25.11048,55.21085,apartment,3BR,3,1979,183.9,community,unfurnished,TRUE,1,Noor Bank,Red,28,11.57,yearly,2,23700,12,129
R006644,18-01-26,The Meadows,Emirates Living,25.05474,55.19357,villa,5BR_villa,5,5849,543.4,community,fully_furnished,FALSE,3,Jebel Ali,Red,84,17.81,yearly,2,302300,51,556
R006645,26-08-22,Dubai Sports City,Dubai Sports City,25.05644,55.24619,apartment,2BR,2,1231,114.3,community,fully_furnished,FALSE,2,Stadium (G),Green,382,15.91,yearly,2,20300,16,177
R006646,19-06-23,Bulgari Resort,Jumeirah Bay,25.22062,55.25056,apartment,3BR,3,1881,174.8,community,fully_furnished,FALSE,3,Burj Khalifa/Dubai Mall,Red,31,3.54,yearly,12,231200,122,1323
R006647,03-03-21,Mirdif,Mirdif,25.22287,55.4138,villa,3BR_villa,3,3418,317.6,pool,fully_furnished,FALSE,4,Abu Baker Al Siddique,Red,135,14.31,short_term,2,49900,14,157
R006648,06-03-25,Dubai Islands,Deira Islands,25.29179,55.29844,apartment,3BR,3,1497,139.1,marina,fully_furnished,TRUE,1,Salah Al Din,Red,18,10.79,yearly,1,86400,57,621
R006649,08-04-25,Dubai Islands,Deira Islands,25.29407,55.32498,apartment,2BR,2,1213,112.7,burj_khalifa,unfurnished,TRUE,1,Union (G),Green,28,11.91,yearly,2,67100,55,596
R006650,05-08-24,Bluewaters Island,Dubai Marina,25.08311,55.12825,apartment,3BR,3,1699,157.8,marina,fully_furnished,TRUE,1,First Abu Dhabi Bank,Red,151,19.43,yearly,6,137200,80,869
R006651,20-01-24,Damac Hills,Damac Hills,25.02801,55.24189,apartment,studio,0,353,32.8,community,fully_furnished,TRUE,1,Noor Bank,Red,138,19.1,yearly,4,9500,26,290
R006652,10-04-21,Reem Mira,Reem,25.04841,55.30419,villa,5BR_villa,5,6267,582.2,burj_khalifa,fully_furnished,TRUE,2,Baniyas Square,Red,308,16.81,yearly,2,158000,25,271
R006653,24-04-21,Downtown Dubai,Downtown,25.19239,55.28604,apartment,studio,0,436,40.5,city,unfurnished,FALSE,1,Sharaf DG,Red,162,1.29,yearly,4,12400,28,306
R006654,28-10-22,The Views,The Greens,25.09763,55.18676,apartment,studio,0,370,34.4,city,unfurnished,TRUE,1,Dubai Internet City,Red,4,14.16,yearly,4,14000,37,407
